"No.","Time","Source","Destination","Protocol","Length","Info","New Column"
"19858","33.298555","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19859","33.298561","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19860","33.298966","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19861","33.300577","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19862","33.300616","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19863","33.300621","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19864","33.301375","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19865","33.302135","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19866","33.302142","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19867","33.302147","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19868","33.302154","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19869","33.302666","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19870","33.302675","fe80::d69a:20ff:fe62:839b","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"19871","33.302682","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19872","33.304472","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19873","33.304478","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19874","33.304484","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19875","33.304490","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19876","33.304495","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19877","33.305935","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19878","33.307002","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19879","33.308720","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19880","33.309863","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19881","33.309876","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-89 dBm"
"19882","33.309896","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19883","33.309901","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19884","33.309907","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19885","33.309926","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19886","33.309933","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19887","33.310592","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19888","33.310618","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19889","33.310623","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19890","33.310628","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19891","33.311581","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19892","33.311591","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19893","33.311598","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-78 dBm"
"19894","33.318976","f8:c2:88:df:55:bf","Broadcast","802.11","305","Beacon frame, SN=2132, FN=0, Flags=........C, BI=102, SSID=ClarksonUniversity, Name=""erc-atrium1-ap3""","-52 dBm"
"19895","33.319000","fe80::226:bbff:fe0c:52cc","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"19896","33.319009","fe80::bef5:acff:fef7:2d84","ff02::1:ffe7:6ef8","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"19897","33.319017","2002:8099:b61f:c:d20:4bb5:e563:677","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"19898","33.319025","2002:8099:b61f:c:d20:4bb5:e563:677","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"19899","33.319036","fe80::f915:f642:38f1:6ae8","ff02::1:2","DHCPv6","199","Solicit XID: 0x6c3475 CID: 000100011a462b3c14feb5b40fc6 ","-75 dBm"
"19900","33.319046","fe80::d69a:20ff:fe62:839b","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"19901","33.319060","2002:8099:b61f:c:e0c9:10ac:6a46:693a","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"19902","33.319065","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19903","33.319174","fe80::f915:f642:38f1:6ae8","ff02::1:2","DHCPv6","199","Solicit XID: 0x6c3475 CID: 000100011a462b3c14feb5b40fc6 ","-51 dBm"
"19904","33.319470","fe80::d69a:20ff:fe62:839b","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"19905","33.320147","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19906","33.321246","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19907","33.321254","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-78 dBm"
"19908","33.321260","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19909","33.321266","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19910","33.323257","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19911","33.323264","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19912","33.323269","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19913","33.323276","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19914","33.324120","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19915","33.324128","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19916","33.324888","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19917","33.325858","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19918","33.327245","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19919","33.327252","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19920","33.327257","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19921","33.329009","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19922","33.329017","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19923","33.329037","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19924","33.329043","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19925","33.329048","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19926","33.329067","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19927","33.329074","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-90 dBm"
"19928","33.330169","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19929","33.330191","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19930","33.331536","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19931","33.331970","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19932","33.332998","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19933","33.333019","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-88 dBm"
"19934","33.333025","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19935","33.333031","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19936","33.333037","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19937","33.334686","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-77 dBm"
"19938","33.335851","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19939","33.335872","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19940","33.335884","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19941","33.335891","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19942","33.337450","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19943","33.337463","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19944","33.337469","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19945","33.337475","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-89 dBm"
"19946","33.337481","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19947","33.337508","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-77 dBm"
"19948","33.341215","fe80::ce3a:61ff:fe35:61fe","ff02::1:ffe7:6ef8","ICMPv6","134","Neighbor Solicitation","-53 dBm"
"19949","33.341231","","30:3a:64:3d:24:a3 (RA)","802.11","40","Acknowledgement, Flags=........C","-56 dBm"
"19950","33.343905","f4:0f:1b:7b:37:ad","Broadcast","802.11","297","Beacon frame, SN=1761, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-lib2-ap3702""","-76 dBm"
"19951","33.343918","f8:c2:88:df:55:bd","Broadcast","802.11","300","Beacon frame, SN=2140, FN=0, Flags=........C, BI=102, SSID=ClarksonGuest, Name=""erc-atrium1-ap3""","-52 dBm"
"19952","33.343925","fe80::d69a:20ff:fe62:839b","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-76 dBm"
"19953","33.343936","fe80::ce3a:61ff:fe35:61fe","ff02::1:ffe7:6ef8","ICMPv6","134","Neighbor Solicitation","-75 dBm"
"19954","33.343941","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19955","33.343946","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19956","33.345299","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19957","33.345319","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-77 dBm"
"19958","33.345326","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19959","33.345331","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19960","33.346218","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19961","33.347230","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19962","33.347257","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19963","33.347262","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19964","33.348642","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19965","33.348653","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19966","33.349572","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19967","33.350370","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19968","33.350377","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19969","33.351439","fe80::129a:ddff:fea9:adb0","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-52 dBm"
"19970","33.351448","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19971","33.351453","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19972","33.351459","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19973","33.351464","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-89 dBm"
"19974","33.351469","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19975","33.354373","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19976","33.354380","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19977","33.354385","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19978","33.354390","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19979","33.356906","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19980","33.356916","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19981","33.356921","IntelCor_db:dd:b8 (BSSID)","Broadcast (RA)","802.11","46","CF-End (Control-frame), Flags=........C","-89 dBm"
"19982","33.356927","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19983","33.356932","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-77 dBm"
"19984","33.356937","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19985","33.356942","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19986","33.356946","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19987","33.358513","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19988","33.358520","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19989","33.358525","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"19990","33.358529","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19991","33.358534","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19992","33.358542","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19993","33.360458","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19994","33.360466","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"19995","33.361125","fe80::3ce8:66e1:7e6:c71a","ff02::1:ffa0:16c0","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"19996","33.361141","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"19997","33.362785","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-76 dBm"
"19998","33.362796","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"19999","33.362803","fe80::d69a:20ff:fe75:a407","ff02::1:ff1a:a6c1","ICMPv6","134","Neighbor Solicitation","-51 dBm"
"20000","33.362810","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20001","33.362815","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"20002","33.366718","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20003","33.366737","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20004","33.368787","f4:0f:1b:7b:37:ae","Broadcast","802.11","307","Beacon frame, SN=1768, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-lib2-ap3702""","-75 dBm"
"20005","33.368814","f8:c2:88:df:55:be","Broadcast","802.11","310","Beacon frame, SN=2144, FN=0, Flags=........C, BI=102, SSID=, Name=""erc-atrium1-ap3""","-51 dBm"
"20006","33.368823","b8:e8:56:b6:b9:ba","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=2145, FN=0, Flags=.pm...F.C","-50 dBm"
"20007","33.368830","b8:e8:56:37:b0:94","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=2146, FN=0, Flags=.pm...F.C","-51 dBm"
"20008","33.368838","IntelCor_12:04:ad","IPv6mcast_00:01:00:02","802.11","215","Data, SN=2147, FN=0, Flags=.pm...F.C","-52 dBm"
"20009","33.368847","Apple_62:83:9b","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=2148, FN=0, Flags=.pm...F.C","-50 dBm"
"20010","33.368854","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"20011","33.368861","cc:3a:61:35:61:fe","IPv6mcast_ff:e7:6e:f8","802.11","150","Data, SN=2149, FN=0, Flags=.pm...F.C","-51 dBm"
"20012","33.368972","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20013","33.370695","Apple_a9:ad:b0","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=2150, FN=0, Flags=.pm...F.C","-52 dBm"
"20014","33.370717","HonHaiPr_46:2f:f5","IPv6mcast_ff:a0:16:c0","802.11","150","Data, SN=2151, FN=0, Flags=.pm...F.C","-51 dBm"
"20015","33.370727","Apple_75:a4:07","IPv6mcast_ff:1a:a6:c1","802.11","150","Data, SN=2152, FN=0, Flags=.p....F.C","-51 dBm"
"20016","33.370735","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20017","33.371907","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"20018","33.371932","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20019","33.371938","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"20020","33.371944","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20021","33.371951","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-78 dBm"
"20022","33.373481","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20023","33.373497","","IntelCor_db:dd:b8 (RA)","802.11","40","Acknowledgement, Flags=........C","-78 dBm"
"20024","33.373517","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20025","33.374540","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20026","33.374547","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
"20027","33.374553","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","46","Request-to-send, Flags=........C","-79 dBm"
"20028","33.375828","","IntelCor_db:dd:b8 (RA)","802.11","40","Clear-to-send, Flags=........C","-75 dBm"
"20029","33.375834","f4:0f:1b:7b:37:af (TA)","IntelCor_db:dd:b8 (RA)","802.11","58","802.11 Block Ack, Flags=........C","-78 dBm"
